2,11,12,17,24,36,
1,13,18,39,43,44,
9,15,19,28,31,32,
2,8,10,17,27,37,
3,7,17,18,28,29,
11,12,16,20,37,45,
1,5,9,13,27,43,
6,22,29,38,39,43,
11,17,19,30,34,37,
2,12,15,31,32,37,
3,11,16,22,28,35,
9,16,21,22,33,40,
1,3,12,17,24,45,
8,10,11,30,32,35,
3,8,25,29,39,40,
15,18,25,27,28,39,
7,10,15,18,19,42,
18,19,30,39,42,43,
1,15,20,25,26,32,
7,12,13,20,22,40,
15,19,21,23,25,31,
5,16,25,33,35,40,
9,14,19,25,32,45,
3,7,14,17,25,39,
10,15,16,19,21,45,
2,8,15,16,30,45,
10,18,21,32,36,44,
7,23,26,28,39,45,
2,15,17,20,30,40,
4,8,16,18,31,41,
1,3,8,10,36,42,
1,6,7,20,33,37,
7,22,24,34,35,39,
1,6,16,23,38,44,
13,21,25,26,39,44,
3,4,9,13,30,33,
22,26,30,35,38,42,
7,21,22,31,43,45,
4,8,20,21,28,36,
3,8,12,14,24,42,
10,11,15,24,40,44,
10,29,31,36,38,39,
6,9,20,22,23,26,
7,15,19,34,36,44,
1,8,15,22,25,39,
14,20,24,32,36,43,
14,17,27,37,42,43,
7,16,29,33,37,45,
13,22,34,38,40,41,
6,15,21,35,43,45,
1,4,19,22,34,37,
2,15,33,34,40,42,
1,3,7,8,9,38,
7,8,10,20,21,31,
11,12,16,20,41,42,
12,19,23,24,31,40,
3,18,26,27,35,44,
9,10,20,25,28,35,
6,18,19,23,25,26,
2,13,16,30,35,45,
8,22,37,41,42,43,
2,6,11,20,26,42,
9,15,18,19,22,34,
6,9,12,19,40,42,
2,6,7,35,42,45,
1,2,8,9,17,35,
4,11,24,26,32,41,
19,20,25,26,31,32,
10,19,26,34,36,37,
5,15,20,21,40,45,
1,6,13,15,22,44,
2,26,29,40,43,45,
1,3,22,27,39,42,
2,11,14,26,29,42,
2,4,11,13,26,32,
12,19,26,29,34,36,
13,16,24,26,35,36,
11,15,20,22,28,43,
25,30,33,35,40,41,
3,6,30,36,37,45,
15,27,30,34,39,42,
10,21,23,28,29,32,
6,11,12,21,34,44,
6,7,17,22,35,39,
17,19,23,28,39,43,
1,3,5,18,24,28,
12,23,24,25,27,42,
25,33,37,42,44,45,
7,8,24,26,28,37,
4,5,20,28,31,41,
5,12,16,22,28,30,
17,19,28,35,38,42,
8,10,15,21,42,44,
5,6,17,27,32,44,
3,4,14,24,25,30,
2,12,21,33,34,42,
3,13,19,26,29,42,
1,6,25,28,30,45,
1,9,16,18,29,37,
16,23,29,33,35,43,
15,17,29,30,41,45,
1,7,9,13,14,36,
5,13,17,20,36,41,
10,20,24,30,35,43,
5,16,21,29,31,39,
7,15,21,31,38,39,
17,19,22,36,43,44,
1,16,24,35,43,44,
9,10,13,14,19,45,
9,10,16,26,32,42,
2,15,17,19,31,43,
7,16,21,32,38,41,
9,10,15,19,25,40,
4,7,8,13,27,36,
9,10,18,21,31,38,
5,22,30,39,40,41,
16,27,29,35,36,40,
2,11,17,29,40,44,
2,20,22,26,27,32,
12,19,24,32,44,45,
6,16,22,27,29,31,
2,4,10,17,20,21,
3,9,16,29,34,39,
10,11,15,27,40,42,
7,10,16,18,23,30,
5,7,18,19,20,21,
3,4,6,7,23,33,
9,10,21,22,24,28,
8,21,27,29,32,38,
11,18,28,36,43,44,
14,17,22,23,30,31,
9,18,24,28,39,41,
10,20,23,25,41,44,
20,26,27,33,36,41,
3,15,16,21,27,33,
2,5,6,13,42,44,
1,12,14,22,24,36,
16,19,24,36,37,40,
2,5,7,12,21,25,
2,13,17,19,44,45,
3,23,28,33,38,43,
9,10,20,21,30,44,
8,10,12,18,26,45,
2,11,24,27,30,44,
6,12,15,23,25,45,
9,10,11,21,27,42,
9,11,17,20,33,42,
5,9,12,13,22,26,
1,12,16,28,30,34,
13,21,22,30,31,36,
1,6,17,18,34,37,
3,8,16,18,31,44,
7,9,11,12,15,35,
18,20,31,40,41,45,
4,7,16,22,30,33,
8,16,24,30,34,43,
21,28,31,39,41,45,
4,5,8,19,24,41,
1,9,10,20,26,43,
2,6,10,13,30,39,
5,6,9,11,16,43,
1,16,24,34,39,40,
1,2,5,13,34,36,
8,11,15,34,43,44,
10,16,18,24,32,44,
5,11,16,18,35,39,
4,6,8,14,31,43,
17,31,32,36,41,45,
7,17,19,24,27,43,
8,21,31,36,40,42,
3,17,28,29,34,43,
2,9,19,20,38,39,
6,11,13,29,40,44,
2,4,10,12,14,42,
13,15,23,31,40,41,
10,16,18,22,34,39,
10,14,30,34,35,39,
15,19,24,26,29,30,
3,11,14,17,29,34,
4,10,23,35,37,41,
1,15,21,25,36,42,
1,8,14,23,30,32,
19,29,30,31,39,41,
8,11,27,33,35,41,
2,3,13,21,38,40,
7,12,27,28,39,43,
12,13,23,30,31,32,
12,15,19,37,40,43,
3,8,20,24,29,45,
17,22,30,36,40,44,
1,13,14,18,33,43,
1,3,5,7,27,30,
1,14,17,20,30,43,
17,18,31,33,39,40,
9,16,24,25,33,45,
4,6,13,18,31,42,
2,23,25,31,34,43,
3,6,9,16,28,40,
3,9,10,17,26,44,
19,29,30,34,38,40,
4,13,16,21,30,43,
13,15,20,22,41,44,
1,3,7,25,35,43,
1,3,18,27,32,43,
8,14,22,23,32,45,
13,14,16,37,40,45,
11,19,33,36,37,45,
6,10,22,24,28,32,
21,28,33,37,43,44,
17,25,29,30,31,34,
2,5,16,18,38,40,
2,5,11,19,30,36,
12,19,21,28,31,33,
7,11,16,21,30,43,
10,11,17,25,26,41,
10,27,28,38,39,42,
19,22,27,40,43,44,
8,9,23,38,39,40,
9,19,23,35,39,44,
2,20,26,37,40,45,
3,17,22,24,36,42,
4,9,10,23,27,32,
1,11,14,31,36,40,
7,17,33,37,39,41,
4,22,28,32,35,43,
4,7,24,30,39,44,
12,15,18,21,29,41,
10,17,30,35,37,41,
2,11,19,30,33,38,
23,25,30,38,44,45,
7,9,12,14,19,44,
20,24,26,27,40,41,
11,19,26,30,34,40,
2,11,14,34,37,39,
2,9,17,19,36,45,
1,9,32,35,36,39,
5,7,9,25,32,39,
3,15,18,29,33,42,
4,8,28,29,37,41,
6,11,30,37,42,45,
11,15,24,25,33,41,
6,7,13,33,37,39,
11,27,31,36,44,45,
9,13,22,31,32,41,
1,12,19,31,34,36,
4,5,19,22,42,45,
1,4,6,13,19,24,
1,2,3,24,40,41,
1,11,17,21,25,44,
4,17,28,29,30,40,
9,11,21,24,26,39,
2,5,18,33,40,45,
8,14,26,36,38,43,
9,17,27,30,32,42,
14,27,31,34,39,45,
16,17,20,37,41,42,
11,20,37,41,43,45,
1,5,13,19,21,28,
5,17,21,29,40,43,
11,16,17,18,19,37,
12,19,23,36,40,44,
9,12,28,31,33,35,
3,9,13,15,25,38,
12,22,33,39,42,45,
16,18,23,27,39,43,
11,20,29,34,41,44,
1,18,19,23,28,40,
6,13,20,25,35,40,
1,7,20,26,33,40,
4,12,13,14,15,29,
2,3,4,5,13,43,
2,15,17,20,22,32,
12,13,14,18,30,39,
16,17,30,38,41,43,
6,8,21,28,34,41,
7,9,11,19,24,42,
2,6,7,17,31,38,
7,15,17,22,34,41,
7,11,12,18,40,45,
1,4,15,26,31,37,
3,11,12,18,21,44,
13,18,19,21,22,31,
15,20,24,28,38,41,
2,10,20,25,31,41,
7,24,29,30,31,45,
4,11,23,30,35,40,
5,13,15,24,27,41,
22,23,24,28,42,43,
2,5,8,17,27,37,
1,2,18,29,31,40,
7,10,16,38,42,43,
6,8,12,38,42,43,
2,5,7,15,29,32,
6,16,19,20,42,44,
13,15,26,34,43,45,
10,13,15,34,36,39,
9,15,17,29,40,45,
1,3,11,27,34,36,
1,9,21,24,28,43,
5,16,20,21,28,40,
8,14,22,34,37,44,
4,11,17,21,33,44,
7,21,31,35,40,43,
5,13,17,22,23,43,
18,22,27,28,33,43,
8,13,17,32,38,39,
5,27,31,36,37,43,
4,22,25,32,36,41,
8,15,22,28,30,44,
2,10,12,19,22,39,
5,12,31,37,42,44,
2,5,7,9,21,39,
7,15,17,23,29,39,
1,9,14,22,33,42,
5,6,8,16,32,33,
4,15,31,40,41,44,
16,17,18,29,33,36,
6,8,10,13,39,41,
2,3,17,30,32,43,
6,14,23,29,40,45,
8,19,28,32,35,44,
1,8,21,33,39,44,
10,24,33,39,41,44,
8,22,34,37,39,43,
10,11,15,29,35,36,
12,15,22,29,44,45,
11,13,21,24,31,35,
9,10,12,27,33,36,
3,11,21,23,42,45,
1,9,12,21,25,33,
9,24,29,36,37,45,
5,6,28,31,36,37,
2,7,9,10,28,41,
3,7,11,16,19,21,
16,17,21,28,32,33,
3,5,22,33,35,41,
5,26,31,37,38,40,
6,7,21,31,34,45,
2,12,13,18,21,23,
6,16,23,34,36,37,
4,6,12,19,26,44,
6,9,16,28,31,35,
3,28,32,38,41,42,
10,22,28,29,30,38,
2,12,14,18,27,41,
8,13,19,33,44,45,
4,9,16,24,32,45,
16,17,18,20,25,44,
5,9,28,30,31,33,
3,4,6,15,38,45,
11,12,18,19,29,45,
4,9,12,31,37,42,
1,6,11,17,31,33,
3,9,14,27,31,44,
2,4,23,31,36,39,
4,13,18,27,28,42,
14,18,23,34,41,45,
1,4,18,28,37,39,
8,13,17,27,39,44,
1,3,4,18,28,34,
1,15,18,29,33,42,
9,16,17,21,23,25,
9,18,21,26,27,37,
11,13,17,29,39,43,
3,9,15,19,31,43,
5,6,21,23,24,36,
3,5,6,7,20,30,
4,7,12,18,26,30,
1,6,9,12,13,33,
1,13,21,30,39,45,
2,5,13,24,28,35,
1,15,24,36,39,41,
8,11,13,15,23,26,
7,10,22,32,42,45,
5,6,33,40,42,44,
13,18,21,29,31,33,
7,18,29,34,37,44,
4,19,20,34,35,40,
14,17,20,37,40,42,
1,6,7,9,12,42,
10,11,28,32,38,41,
2,4,6,17,24,35,
2,12,22,24,25,32,
5,11,18,27,31,35,
3,4,12,15,20,43,
7,18,20,23,32,38,
3,7,12,13,20,25,
1,17,21,33,37,38,
16,25,27,28,30,45,
4,8,19,32,34,38,
13,14,15,24,28,33,
5,8,11,20,23,43,
1,12,20,22,24,43,
2,7,16,17,29,41,
2,5,6,27,33,40,
1,2,6,15,29,38,
12,18,19,31,42,44,
6,16,19,23,29,43,
5,11,18,31,42,43,
5,6,11,19,24,26,
4,11,14,24,32,36,
14,21,36,39,43,45,
7,15,17,19,24,26,
9,12,16,22,29,37,
15,19,22,29,37,45,
14,20,24,28,30,35,
5,15,30,31,35,37,
1,8,21,30,34,40,
2,6,18,23,31,35,
1,4,20,25,36,43,
